Date,Horse,Track,Time,BetType,Odds,Stake,Src,horse_k,course_k,RaceDate,pid,BSP_TRUE,WinLose,won,PL_taken,PL_bsp,move_pct,Yr
2026-05-16,Rockvale,Uttoxeter,5:20,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,rockvale,uttoxeter,2026-05-16,438,5.1,0.0,0,-2.5,-2.5,-66.0,2026
2026-05-17,Gouken,Hamilton,4:15,Each Way,12.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,gouken,hamilton,2026-05-17,439,7.8,0.0,0,-2.5,-2.5,-35.0,2026
2026-05-17,Seren Star,Hamilton,5:45,Win Only,3.5,3.25,BensBets_Master_Feb_to_Sep_2026.csv,serenstar,hamilton,2026-05-17,440,7.09411443,0.0,0,-3.25,-3.25,102.68898371428574,2026
2026-05-18,Iris Dancer,Carlisle,3:00,Each Way,9.5,3.0,BensBets_Master_Feb_to_Sep_2026.csv,irisdancer,carlisle,2026-05-18,441,10.5,0.0,0,-3.0,-3.0,10.526315789473696,2026
2026-05-18,Dark Sovereign,Carlisle,4:00,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,darksovereign,carlisle,2026-05-18,442,4.6,0.0,0,-3.0,-3.0,-48.88888888888889,2026
2026-05-18,Native Instinct,Carlisle,5:10,Win Only,4.5,2.75,BensBets_Master_Feb_to_Sep_2026.csv,nativeinstinct,carlisle,2026-05-18,443,2.79526558,0.0,0,-2.75,-2.75,-37.88298711111111,2026
2026-05-18,Syzygy,Roscommon,6:50,Win Only,5.0,2.25,BensBets_Master_Feb_to_Sep_2026.csv,syzygy,roscommon,2026-05-18,444,6.0,0.0,0,-2.25,-2.25,19.999999999999996,2026
2026-05-18,Son Of Man,Windsor,7:40,Win Only,5.5,2.25,BensBets_Master_Feb_to_Sep_2026.csv,sonofman,windsor,2026-05-18,445,6.2,0.0,0,-2.25,-2.25,12.72727272727272,2026
2026-05-19,Moreedd,Nottingham,2:20,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,moreedd,nottingham,2026-05-19,446,7.04802718,1.0,1,23.52,17.7811999092,-21.688586888888885,2026
2026-05-19,Angelardo,Newcastle,2:30,Each Way,8.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,angelardo,newcastle,2026-05-19,447,7.6,0.0,0,-3.5,-3.5,-10.588235294117654,2026
2026-05-19,Chapter,Nottingham,3:50,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,chapter,nottingham,2026-05-19,448,13.11969062,0.0,0,-3.0,-3.0,19.26991472727273,2026
2026-05-19,Bang On The Bell,Nottingham,4:55,Each Way,8.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,bangonthebell,nottingham,2026-05-19,449,10.5,0.0,0,-3.5,-3.5,23.529411764705888,2026
2026-05-20,Siviez,Ayr,2:12,Win Only,8.5,1.75,BensBets_Master_Feb_to_Sep_2026.csv,siviez,ayr,2026-05-20,451,15.12364395,0.0,0,-1.75,-1.75,77.92522294117647,2026
2026-05-20,October Hill,Ffos Las,2:50,Each Way,8.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,octoberhill,ffoslas,2026-05-20,452,12.5,1.0,1,24.009999999999998,39.445,56.25,2026
2026-05-20,Classy Al,Ayr,3:12,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,classyal,ayr,2026-05-20,453,10.5,0.0,0,-3.0,-3.0,5.000000000000004,2026
2026-05-20,Tilani,Yarmouth,7:40,Win Only,4.33,2.75,BensBets_Master_Feb_to_Sep_2026.csv,tilani,yarmouth,2026-05-20,454,3.6,1.0,1,8.97435,7.007,-16.85912240184757,2026
2026-05-20,Berry Clever,Yarmouth,8:10,Win Only,6.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,berryclever,yarmouth,2026-05-20,455,3.96170357,1.0,1,9.8,5.8049389972,-33.971607166666665,2026
2026-05-21,Yachtsman,Catterick,2:10,Win Only,3.25,3.25,BensBets_Master_Feb_to_Sep_2026.csv,yachtsman,catterick,2026-05-21,456,2.56,0.0,0,-3.25,-3.25,-21.23076923076923,2026
2026-05-21,J Street,Southwell,5:57,Win Only,7.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,jstreet,southwell,2026-05-21,457,8.0,0.0,0,-1.75,-1.75,14.28571428571428,2026
2026-05-22,Toolatetonegotiate,Bath,3:53,Win Only,5.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,toolatetonegotiate,bath,2026-05-22,458,7.6,1.0,1,7.84,12.936,52.0,2026
2026-05-22,Lightfingered Jack,Worcester,7:41,Each Way,8.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,lightfingeredjack,worcester,2026-05-22,459,7.83992357,0.0,0,-3.5,-3.5,-7.765605058823533,2026
2026-05-22,Kylenoe Dancer,Worcester,8:11,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,kylenoedancer,worcester,2026-05-22,460,13.96686658,0.0,0,-2.5,-2.5,7.437435230769229,2026
2026-05-22,Fond Farewell,Worcester,8:41,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,fondfarewell,worcester,2026-05-22,461,38.45699699,0.0,0,-2.5,-2.5,156.37997993333332,2026
2026-05-23,Le Gentleman,Bangor,2:25,Each Way,6.5,4.0,BensBets_Master_Feb_to_Sep_2026.csv,legentleman,bangor,2026-05-23,462,6.26685825,1.0,1,21.56,20.64608434,-3.58679615384615,2026
2026-05-23,Starlyte,Cartmel,2:43,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,starlyte,cartmel,2026-05-23,463,8.82618529,0.0,0,-3.0,-3.0,-19.761951909090914,2026
2026-05-23,Copper Beach,Bangor,3:00,Each Way,6.0,4.0,BensBets_Master_Feb_to_Sep_2026.csv,copperbeach,bangor,2026-05-23,464,5.38780571,0.0,0,-4.0,-4.0,-10.203238166666662,2026
2026-05-23,Jet Of Dreams,Bangor,3:32,Each Way,8.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,jetofdreams,bangor,2026-05-23,465,15.03668605,0.0,0,-3.5,-3.5,87.95857562500001,2026
2026-05-23,Bintaryana,Haydock,4:40,Win Only,4.5,2.5,BensBets_Master_Feb_to_Sep_2026.csv,bintaryana,haydock,2026-05-23,466,2.65146593,0.0,0,-2.5,-2.5,-41.07853488888888,2026
2026-05-23,La Cantate,Bangor,4:45,Each Way,7.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,lacantate,bangor,2026-05-23,467,7.75758603,0.0,0,-3.5,-3.5,3.434480400000006,2026
2026-05-24,Flash Man,Fontwell,2:00,Win Only,2.75,3.75,BensBets_Master_Feb_to_Sep_2026.csv,flashman,fontwell,2026-05-24,468,3.5,0.0,0,-3.75,-3.75,27.27272727272727,2026
2026-05-24,Glengouly,Uttoxeter,4:03,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,glengouly,uttoxeter,2026-05-24,469,13.85287151,1.0,1,29.4,31.4895351995,6.560550076923066,2026
2026-05-24,Chapel Green,Kelso,4:12,Win Only,8.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,chapelgreen,kelso,2026-05-24,470,6.8,0.0,0,-1.75,-1.75,-15.000000000000002,2026
2026-05-24,Footloose Man,Fontwell,4:55,Win Only,9.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,footlooseman,fontwell,2026-05-24,471,8.49712773,1.0,1,11.76,11.020777763100002,-5.587469666666656,2026
2026-05-24,Ip Up,Kelso,5:22,Win Only,7.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,ipup,kelso,2026-05-24,472,6.6,0.0,0,-1.75,-1.75,-5.714285714285716,2026
2026-05-25,Trinculo,Windsor,2:43,Win Only,4.5,2.75,BensBets_Master_Feb_to_Sep_2026.csv,trinculo,windsor,2026-05-25,473,10.89917525,0.0,0,-2.75,-2.75,142.20389444444444,2026
2026-05-25,Patontheback,Redcar,2:57,Each Way,12.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,patontheback,redcar,2026-05-25,474,8.4842157,0.0,0,-2.5,-2.5,-29.298202500000002,2026
2026-05-25,First Legion,Leicester,4:50,Each Way,6.0,4.0,BensBets_Master_Feb_to_Sep_2026.csv,firstlegion,leicester,2026-05-25,475,5.1,0.0,0,-4.0,-4.0,-15.000000000000002,2026
2026-05-25,Mertoun,Windsor,5:30,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,mertoun,windsor,2026-05-25,476,4.06602339,0.0,0,-3.0,-3.0,-54.82196233333334,2026
2026-05-26,Freedom Flame,Redcar,2:20,Win Only,4.0,2.75,BensBets_Master_Feb_to_Sep_2026.csv,freedomflame,redcar,2026-05-26,477,3.6,1.0,1,8.084999999999999,7.007,-9.999999999999998,2026
2026-05-26,Showmethebubbles,Leicester,2:40,Win Only,17.0,1.25,BensBets_Master_Feb_to_Sep_2026.csv,showmethebubbles,leicester,2026-05-26,478,23.20947,0.0,0,-1.25,-1.25,36.526294117647055,2026
2026-05-26,Crownright,Leicester,3:10,Win Only,4.0,2.75,BensBets_Master_Feb_to_Sep_2026.csv,crownright,leicester,2026-05-26,479,1.82,0.0,0,-2.75,-2.75,-54.49999999999999,2026
2026-05-26,Always Perfect,Leicester,4:40,Each Way,7.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,alwaysperfect,leicester,2026-05-26,480,7.0,0.0,0,-3.5,-3.5,0.0,2026
2026-05-26,Zooter,Leicester,5:12,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,zooter,leicester,2026-05-26,481,18.5,0.0,0,-3.0,-3.0,105.55555555555554,2026
2026-05-26,Jubilant,Plumpton,7:39,Win Only,9.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,jubilant,plumpton,2026-05-26,482,4.0,1.0,1,11.76,4.41,-55.55555555555556,2026
2026-05-27,Siouxpersonic,Hamilton,3:05,Win Only,4.33,2.75,BensBets_Master_Feb_to_Sep_2026.csv,siouxpersonic,hamilton,2026-05-27,483,7.2,0.0,0,-2.75,-2.75,66.28175519630486,2026
2026-05-27,Restandbethankful,Cartmel,6:38,Each Way,17.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,restandbethankful,cartmel,2026-05-27,484,36.85739183,0.0,0,-2.5,-2.5,116.8081872352941,2026
2026-05-27,Karlynn,Wexford,6:49,Win Only,5.0,2.25,BensBets_Master_Feb_to_Sep_2026.csv,karlynn,wexford,2026-05-27,485,4.1,1.0,1,8.82,6.8355,-18.000000000000004,2026
2026-05-27,Secret Secret,Cartmel,7:38,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,secretsecret,cartmel,2026-05-27,486,11.33000826,0.0,0,-3.0,-3.0,13.300082599999996,2026
2026-05-27,Clean Getaway,Cartmel,8:38,Each Way,8.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,cleangetaway,cartmel,2026-05-27,487,22.39374745,0.0,0,-3.5,-3.5,163.45585235294115,2026
2026-05-28,Caterpillar Girl,Worcester,2:25,Win Only,7.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,caterpillargirl,worcester,2026-05-28,488,11.5,0.0,0,-3.5,-3.5,64.28571428571428,2026
2026-05-28,First Folio,Yarmouth,4:23,Win Only,6.5,2.0,BensBets_Master_Feb_to_Sep_2026.csv,firstfolio,yarmouth,2026-05-28,489,5.6,0.0,0,-2.0,-2.0,-13.846153846153852,2026
2026-05-28,Charlatan,Yarmouth,5:00,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,charlatan,yarmouth,2026-05-28,490,19.78817152,0.0,0,-3.0,-3.0,119.86857244444442,2026
2026-05-28,Royal Maggs,Market Rasen,7:00,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,royalmaggs,marketrasen,2026-05-28,491,22.15909384,0.0,0,-3.0,-3.0,146.21215377777776,2026
2026-05-28,Crebilly,Market Rasen,7:32,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,crebilly,marketrasen,2026-05-28,492,7.4,1.0,1,29.400000000000002,18.816000000000003,-32.72727272727273,2026
2026-05-29,Trojan Truth,Chepstow,2:00,Each Way,8.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,trojantruth,chepstow,2026-05-29,493,8.55533058,0.0,0,-3.5,-3.5,6.941632249999996,2026
2026-05-29,Gallant Lion,Brighton,3:20,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,gallantlion,brighton,2026-05-29,494,4.3,1.0,1,23.52,9.702,-52.22222222222223,2026
2026-05-29,Ravenscraig Castle,Carlisle,4:10,Each Way,34.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,ravenscraigcastle,carlisle,2026-05-29,495,20.03206702,0.0,0,-1.5,-1.5,-41.08215582352941,2026
2026-05-29,Valsharah,Brighton,4:23,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,valsharah,brighton,2026-05-29,496,9.2,0.0,0,-3.0,-3.0,-16.36363636363637,2026
2026-05-29,Baltic Fleet,Wolverhampton,9:00,Win Only,3.25,3.25,BensBets_Master_Feb_to_Sep_2026.csv,balticfleet,wolverhampton,2026-05-29,497,3.1,0.0,0,-3.25,-3.25,-4.61538461538461,2026
2026-05-30,Heathen,Chester,2:53,Each Way,17.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,heathen,chester,2026-05-30,498,17.47257871,0.0,0,-2.0,-2.0,2.779874764705892,2026
2026-05-30,Rockonliam,Listowel,4:26,Each Way,6.5,4.0,BensBets_Master_Feb_to_Sep_2026.csv,rockonliam,listowel,2026-05-30,499,7.96495273,1.0,1,21.56,27.3026147016,22.537734307692304,2026
2026-05-30,Home Hero,Chester,4:38,Win Only,9.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,homehero,chester,2026-05-30,500,5.81495259,0.0,0,-1.5,-1.5,-35.389415666666665,2026
2026-05-30,In This World,Stratford,7:50,Each Way,12.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,inthisworld,stratford,2026-05-30,501,11.5,0.0,0,-2.5,-2.5,-4.1666666666666625,2026
2026-05-31,Rajjnatin,Kilbeggan,3:26,Each Way,5.0,4.5,BensBets_Master_Feb_to_Sep_2026.csv,rajjnatin,kilbeggan,2026-05-31,502,8.6,0.0,0,-4.5,-4.5,72.0,2026
2026-05-31,Bulldog Spirit,Nottingham,4:25,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,bulldogspirit,nottingham,2026-05-31,503,14.0,0.0,0,-2.5,-2.5,7.692307692307687,2026
2026-06-01,Chica Guerrera,Gowran Park,3:09,Win Only,8.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,chicaguerrera,gowranpark,2026-06-01,504,5.83178716,0.0,0,-1.75,-1.75,-27.1026605,2026
2026-06-01,Astrological,Lingfield,3:17,Win Only,3.5,3.25,BensBets_Master_Feb_to_Sep_2026.csv,astrological,lingfield,2026-06-01,505,5.93730128,0.0,0,-3.25,-3.25,69.63717942857141,2026
2026-06-01,The Feminine Urge,Newbury,4:00,Each Way,21.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,thefeminineurge,newbury,2026-06-01,506,42.0,0.0,0,-2.0,-2.0,100.0,2026
2026-06-01,Luminous Warrior,Wolverhampton,7:00,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,luminouswarrior,wolverhampton,2026-06-01,507,17.20134522,0.0,0,-2.5,-2.5,32.31804015384616,2026
2026-06-01,Giorgio M,Wolverhampton,9:00,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,giorgiom,wolverhampton,2026-06-01,508,8.8,0.0,0,-2.5,-2.5,-41.333333333333336,2026
2026-06-02,Crackerjack Queen,Southwell,3:00,Win Only,9.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,crackerjackqueen,southwell,2026-06-02,510,30.0,0.0,0,-1.5,-1.5,233.33333333333334,2026
2026-06-02,Jefe Triunfo,Southwell,4:30,Each Way,9.5,3.0,BensBets_Master_Feb_to_Sep_2026.csv,jefetriunfo,southwell,2026-06-02,511,8.2,0.0,0,-3.0,-3.0,-13.684210526315798,2026
2026-06-02,Zoulette,Wolverhampton,8:00,Win Only,3.25,3.25,BensBets_Master_Feb_to_Sep_2026.csv,zoulette,wolverhampton,2026-06-02,512,1.98898958,0.0,0,-3.25,-3.25,-38.80032061538462,2026
2026-06-02,Silkies Sib,Wolverhampton,9:00,Each Way,6.0,4.0,BensBets_Master_Feb_to_Sep_2026.csv,silkiessib,wolverhampton,2026-06-02,513,5.2,0.0,0,-4.0,-4.0,-13.33333333333333,2026
2026-06-03,Laughterintherain,Nottingham,3:48,Win Only,7.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,laughterintherain,nottingham,2026-06-03,514,7.2,0.0,0,-1.75,-1.75,2.857142857142869,2026
2026-06-03,Gatehouse,Nottingham,4:48,Each Way,7.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,gatehouse,nottingham,2026-06-03,515,3.05,0.0,0,-3.5,-3.5,-56.42857142857143,2026
2026-06-03,Jukebox Annie,Newton Abbot,5:00,Each Way,19.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,jukeboxannie,newtonabbot,2026-06-03,516,19.32800326,0.0,0,-2.0,-2.0,1.7263329473684141,2026
2026-06-03,Knightsbridge,Warwick,8:00,Each Way,8.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,knightsbridge,warwick,2026-06-03,517,4.21151968,1.0,1,25.724999999999998,11.015512502400002,-50.45270964705881,2026
2026-06-04,Iris Dancer,Hamilton,2:51,Each Way,7.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,irisdancer,hamilton,2026-06-04,518,6.4,0.0,0,-3.5,-3.5,-8.571428571428562,2026
2026-06-04,Top Coeur,Uttoxeter,3:00,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,topcoeur,uttoxeter,2026-06-04,519,65.0,0.0,0,-3.0,-3.0,490.90909090909093,2026
2026-06-04,Raspoutine,Lingfield,6:40,Win Only,4.33,2.75,BensBets_Master_Feb_to_Sep_2026.csv,raspoutine,lingfield,2026-06-04,520,4.4,0.0,0,-2.75,-2.75,1.616628175519641,2026
2026-06-05,Mister Bluebird,Epsom,5:50,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,misterbluebird,epsom,2026-06-05,521,17.84411149,0.0,0,-2.5,-2.5,18.960743266666658,2026
2026-06-05,Adjuvant,Goodwood,8:12,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,adjuvant,goodwood,2026-06-05,522,6.4,0.0,0,-2.5,-2.5,-50.76923076923077,2026
2026-06-05,Dryburgh,Doncaster,8:40,Each Way,6.0,4.0,BensBets_Master_Feb_to_Sep_2026.csv,dryburgh,doncaster,2026-06-05,523,3.96308838,0.0,0,-4.0,-4.0,-33.948527000000006,2026
2026-06-06,Gaelic Approach,Doncaster,3:05,Win Only,6.5,2.0,BensBets_Master_Feb_to_Sep_2026.csv,gaelicapproach,doncaster,2026-06-06,524,9.0768563,0.0,0,-2.0,-2.0,39.64394307692307,2026
2026-06-06,Follow The Leader,Hexham,4:30,Each Way,19.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,followtheleader,hexham,2026-06-06,525,29.42387202,1.0,1,35.28,55.710789159200004,54.86248431578949,2026
2026-06-06,Ebony Warrior,Worcester,5:25,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,ebonywarrior,worcester,2026-06-06,526,4.7,1.0,1,34.3,9.065,-68.66666666666667,2026
2026-06-06,Eye Of Dubai,Epsom,5:55,Each Way,26.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,eyeofdubai,epsom,2026-06-06,527,24.0,0.0,0,-1.5,-1.5,-7.692307692307687,2026
2026-06-06,Lights Are Green,Hexham,6:10,Each Way,12.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,lightsaregreen,hexham,2026-06-06,528,6.2,0.0,0,-3.0,-3.0,-48.33333333333333,2026
2026-06-06,Well Educated,Hexham,6:43,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,welleducated,hexham,2026-06-06,529,3.5,0.0,0,-3.0,-3.0,-65.0,2026
2026-06-07,Brosay,Goodwood,1:50,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,brosay,goodwood,2026-06-07,530,6.25271988,0.0,0,-3.0,-3.0,-37.472801200000006,2026
2026-06-07,Leucothea,Goodwood,3:00,Each Way,7.5,4.0,BensBets_Master_Feb_to_Sep_2026.csv,leucothea,goodwood,2026-06-07,531,4.04732978,0.0,0,-4.0,-4.0,-46.03560293333333,2026
2026-06-07,Mr Lincoln,Perth,3:17,Each Way,9.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,mrlincoln,perth,2026-06-07,532,7.6,0.0,0,-3.5,-3.5,-15.555555555555555,2026
2026-06-07,Duffle Coat,Perth,4:27,Each Way,26.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,dufflecoat,perth,2026-06-07,533,23.0,0.0,0,-1.5,-1.5,-11.538461538461542,2026
2026-06-07,Tenability,Goodwood,4:45,Win Only,2.75,3.75,BensBets_Master_Feb_to_Sep_2026.csv,tenability,goodwood,2026-06-07,534,2.2,1.0,1,6.4312499999999995,4.41,-19.999999999999996,2026
2026-06-08,Rich Rhythm,Carlisle,2:15,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,richrhythm,carlisle,2026-06-08,535,12.48479879,0.0,0,-3.0,-3.0,24.8479879,2026
2026-06-08,Avarona,Windsor,7:09,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,avarona,windsor,2026-06-08,536,7.23508717,0.0,0,-3.0,-3.0,-34.22648027272728,2026
2026-06-08,Zimmerman,Pontefract,8:00,Each Way,6.5,4.0,BensBets_Master_Feb_to_Sep_2026.csv,zimmerman,pontefract,2026-06-08,537,7.31618574,0.0,0,-4.0,-4.0,12.55670369230768,2026
2026-06-09,Limerick Leader,Southwell,2:30,Win Only,4.5,2.75,BensBets_Master_Feb_to_Sep_2026.csv,limerickleader,southwell,2026-06-09,538,3.99556148,0.0,0,-2.75,-2.75,-11.209744888888885,2026
2026-06-09,Manowest,Southwell,3:30,Win Only,8.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,manowest,southwell,2026-06-09,539,5.64020642,0.0,0,-1.75,-1.75,-29.49741975,2026
2026-06-09,Qila,Carlisle,7:42,Each Way,12.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,qila,carlisle,2026-06-09,540,12.0,0.0,0,-3.0,-3.0,0.0,2026
2026-06-10,Evening Tess,Fontwell,2:30,Win Only,4.5,2.75,BensBets_Master_Feb_to_Sep_2026.csv,eveningtess,fontwell,2026-06-10,541,4.56575908,1.0,1,9.4325,9.6097207206,1.4613128888888882,2026
2026-06-10,Cloudy Rose,Yarmouth,4:18,Each Way,8.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,cloudyrose,yarmouth,2026-06-10,542,5.8,0.0,0,-3.5,-3.5,-27.500000000000004,2026
2026-06-10,Pal Joey,Hamilton,8:00,Each Way,6.5,4.0,BensBets_Master_Feb_to_Sep_2026.csv,paljoey,hamilton,2026-06-10,543,6.5071195,0.0,0,-4.0,-4.0,0.1095307692307701,2026
2026-06-11,Suggy,Newbury,2:55,Win Only,6.5,1.75,BensBets_Master_Feb_to_Sep_2026.csv,suggy,newbury,2026-06-11,544,4.5,0.0,0,-1.75,-1.75,-30.76923076923077,2026
2026-06-11,Ideal Des Bordes,Worcester,5:40,Each Way,8.0,3.5,BensBets_Master_Feb_to_Sep_2026.csv,idealdesbordes,worcester,2026-06-11,545,9.40002619,0.0,0,-3.5,-3.5,17.500327375,2026
2026-06-11,Poppieholla,Worcester,6:10,Each Way,34.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,poppieholla,worcester,2026-06-11,546,4.01759795,0.0,0,-1.5,-1.5,-88.18353544117647,2026
2026-06-12,Crazee Icon,Chester,3:12,Win Only,4.5,2.75,BensBets_Master_Feb_to_Sep_2026.csv,crazeeicon,chester,2026-06-12,547,4.4725386,1.0,1,9.4325,9.358491527,-0.6102533333333326,2026
2026-06-12,Urban Glimpse,York,4:10,Each Way,12.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,urbanglimpse,york,2026-06-12,548,22.0,0.0,0,-2.5,-2.5,83.33333333333333,2026
2026-06-12,Say What You See,York,5:18,Win Only,7.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,saywhatyousee,york,2026-06-12,549,4.67708433,1.0,1,10.29,6.306199625949999,-33.18450957142858,2026
2026-06-12,Bearly Blue,Goodwood,5:32,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,bearlyblue,goodwood,2026-06-12,550,12.91206148,0.0,0,-3.0,-3.0,43.46734977777778,2026
2026-06-12,Three Socks On,Goodwood,6:04,Win Only,5.0,2.25,BensBets_Master_Feb_to_Sep_2026.csv,threesockson,goodwood,2026-06-12,551,2.64,0.0,0,-2.25,-2.25,-47.199999999999996,2026
2026-06-13,Jeddaal,Chester,2:10,Each Way,5.5,4.5,BensBets_Master_Feb_to_Sep_2026.csv,jeddaal,chester,2026-06-13,552,5.03280379,1.0,1,19.845,17.7846647139,-8.494476545454543,2026
2026-06-13,Shafdar,Sandown,3:17,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,shafdar,sandown,2026-06-13,553,14.0,0.0,0,-2.5,-2.5,7.692307692307687,2026
2026-06-13,Divilabother,Hexham,4:10,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,divilabother,hexham,2026-06-13,554,5.4,1.0,1,29.4,10.780000000000001,-58.46153846153845,2026
2026-06-13,Eternal Angel,Uttoxeter,6:12,Win Only,3.25,3.25,BensBets_Master_Feb_to_Sep_2026.csv,eternalangel,uttoxeter,2026-06-13,555,2.22,0.0,0,-3.25,-3.25,-31.692307692307686,2026
2026-06-13,The Brave Guy,Uttoxeter,6:42,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,thebraveguy,uttoxeter,2026-06-13,556,4.2,0.0,0,-2.5,-2.5,-67.6923076923077,2026
2026-06-13,Shinealight,Uttoxeter,8:17,Win Only,10.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,shinealight,uttoxeter,2026-06-13,557,5.8,0.0,0,-1.5,-1.5,-42.00000000000001,2026
2026-06-14,Optician,Doncaster,2:00,Win Only,6.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,optician,doncaster,2026-06-14,558,5.95775087,1.0,1,9.8,9.7171917052,-0.7041521666666717,2026
2026-06-14,Ahead Of Fashion,Salisbury,2:14,Win Only,9.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,aheadoffashion,salisbury,2026-06-14,559,3.77872449,0.0,0,-1.75,-1.75,-58.01417233333333,2026
2026-06-14,Chanceawetmorning,Downpatrick,3:20,Each Way,6.0,4.0,BensBets_Master_Feb_to_Sep_2026.csv,chanceawetmorning,downpatrick,2026-06-14,560,2.47240004,0.0,0,-4.0,-4.0,-58.793332666666664,2026
2026-06-14,Brunhilde,Salisbury,3:47,Win Only,5.0,2.25,BensBets_Master_Feb_to_Sep_2026.csv,brunhilde,salisbury,2026-06-14,561,3.4,0.0,0,-2.25,-2.25,-32.00000000000001,2026
